source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G,F_ALL_G
minoraverages/1948TSN,1947,South Atlantic League,,B01234,Fowler,Arthur,0,Jacksonville,39,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F22134,Fowler,,0,Jacksonville,,,,,,,,,,,,36,
minoraverages/1948TSN,1947,South Atlantic League,,P10202,Fowler,,0,Jacksonville,,36,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01227,Fox,John,0,Columbia,139,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20458,Fox,,0,Columbia,,,,,69,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20700,Fox,,0,Columbia,,,,,,60,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00196,Fusselman,Lester,0,Columbus,129,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21362,Fusselman,,0,Columbus,,,,,,,,,,,128,,
minoraverages/1948TSN,1947,South Atlantic League,,B00898,Gardner,William,0,Jacksonville,110,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20518,Gardner,,0,Jacksonville,,,,,83,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20604,Gardner,,0,Jacksonville,,,,,,17,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01899,Gavey,Alfred,0,Columbus,24,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21623,Gavey,,0,Columbus,,,,,,,,,,,,24,
minoraverages/1948TSN,1947,South Atlantic League,,P10407,Gavey,,0,Columbus,,24,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00528,George,Charles,0,Charleston,100,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21442,George,,0,Charleston,,,,,,,,,,,88,,
minoraverages/1948TSN,1947,South Atlantic League,,B01567,Gibson,John,0,Columbus,23,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21577,Gibson,,0,Columbus,,,,,,,,,,,,23,
minoraverages/1948TSN,1947,South Atlantic League,,P10184,Gibson,,0,Columbus,,23,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00614,Glaze,Hugh,0,Augusta,51,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20648,Glaze,,0,Augusta,,,,,,51,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B02008,Gooding,Charles,0,Columbus,23,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21912,Gooding,,0,Columbus,,,,,,,,,,,,23,
minoraverages/1948TSN,1947,South Atlantic League,,P10304,Gooding,,0,Columbus,,23,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01453,Granberg,Eugene,0,Macon,48,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21293,Granberg,,0,Macon,,,,,,,,,,,47,,
minoraverages/1948TSN,1947,South Atlantic League,,B01041,Grant,Perley,0,Augusta,56,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21427,Grant,,0,Augusta,,,,,,,,,,,47,,
minoraverages/1948TSN,1947,South Atlantic League,,B01787,Granzig,August,0,Macon,20,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20303,Granzig,,0,Macon,,,,10,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01119,Gremillion,James,0,Columbia,76,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20636,Gremillion,,0,Columbia,,,,,,76,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00747,Gribble,George,0,Greenville,29,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20233,Gribble,,0,Greenville,,,,14,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20661,Gribble,,0,Greenville,,,,,,11,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01384,Griffeth,Leon,0,Savannah,11,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21667,Griffeth,,0,Savannah,,,,,,,,,,,,11,
minoraverages/1948TSN,1947,South Atlantic League,,P10738,Griffeth,,0,Savannah,,11,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01939,Gysen,Edward,0,Charleston,44,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F22099,Gysen,,0,Charleston,,,,,,,,,,,,44,
minoraverages/1948TSN,1947,South Atlantic League,,P10081,Gysen,,0,Charleston,,44,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00638,Hankins,William,0,Charleston,83,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20864,Hankins,,0,Charleston,,,,,,,61,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01337,Harris,William,0,Savannah,18,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21936,Harris,,0,Savannah,,,,,,,,,,,,17,
minoraverages/1948TSN,1947,South Atlantic League,,P10709,Harris,,0,Savannah,,17,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00293,Hartness,Edgar,0,Macon,128,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20080,Hartness,,0,Macon,,,56,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21045,Hartness,,0,Macon,,,,,,,67,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00531,Hartsfield,Roy,0,Charleston,131,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20298,Hartsfield,,0,Charleston,,,,131,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01572,Heinrich,Edward,0,Columbia,12,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20784,Heinrich,,0,Columbia,,,,,,,11,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01402,Hile,Daniel,0,Columbus,47,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21999,Hile,,0,Columbus,,,,,,,,,,,,33,
minoraverages/1948TSN,1947,South Atlantic League,,P10215,Hile,,0,Columbus,,33,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01135,Hill,James,0,Macon,47,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21343,Hill,,0,Macon,,,,,,,,,,,44,,
minoraverages/1948TSN,1947,South Atlantic League,,B00999,Hockenbury,William,0,Savannah,145,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20375,Hockenbury,,0,Savannah,,,,,137,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01509,Holloman,Lee,0,Macon,45,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21887,Holloman,,0,Macon,,,,,,,,,,,,45,
minoraverages/1948TSN,1947,South Atlantic League,,P10168,Holloman,,0,Macon,,45,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01415,Hooper,Robert,0,Jacksonville,24,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F22272,Hooper,,0,Jacksonville,,,,,,,,,,,,24,
minoraverages/1948TSN,1947,South Atlantic League,,P10159,Hooper,,0,Jacksonville,,24,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01804,Hopper,James,0,Augusta,15,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F22048,Hopper,,0,Augusta,,,,,,,,,,,,15,
minoraverages/1948TSN,1947,South Atlantic League,,P10455,Hopper,,0,Augusta,,15,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01288,Howell,Bryan,0,Charleston,26,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20893,Howell,,0,Charleston,,,,,,,19,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01857,Howison,Robert,0,Jacksonville,35,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F22150,Howison,,0,Jacksonville,,,,,,,,,,,,35,
minoraverages/1948TSN,1947,South Atlantic League,,P10542,Howison,,0,Jacksonville,,35,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00475,Hudson,John,0,Jacksonville,110,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20206,Hudson,,0,Jacksonville,,,,69,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20342,Hudson,,0,Jacksonville,,,,,17,,,,,,,,
