ident,key,key.retro,key.brminors,name.last,name.first,name.given,birth.date
1914-ILMO:smith,cw:0c3d52a1,,smith-027---,Smith,,,
1914-ILMO:stewart,cw:141ac882,,stewar011---,Stewart,,,
1914-ILMO:suttles,cw:b00c50c6,,suttle002c--,Suttles,Claude,Claude T.,
1914-ILMO:tadlock,cw:a306fbfa,,tadloc001e--,Tadlock,Elmer,Elmer,
1914-ILMO:ukey,cw:93b002dd,,ukey--001---,Ukey,,,
1914-ILMO:underhill,cw:c7f1d58b,,underh003---,Underhill,,,
1914-ILMO:walsh,cw:03c718ea,,walsh-001jos,Walsh,Joseph,Joseph,
1914-ILMO:whaley,cw:8e6d0c59,,whaley003wil,Whaley,Bill,William W.,
1914-ILMO:whitehouse,cw:f48e1f4f,whitc102,whiteh001cha,Whitehouse,Charlie,Charles Evis,18940125
1914-ILMO:wilson,cw:1ee25ef2,,wilson001bla,Wilson,Blackie,Fred,
1914-ISLG:apple,cw:32a14f3d,,apple-001joe,Apple,Joe,Joseph,
1914-ISLG:argus,cw:7d09f228,,argus-001rob,Argus,Robert,Robert,
1914-ISLG:bierne,cw:a3894ad9,,bierne001---,Bierne,,,
1914-ISLG:bliss,cw:3da519b0,blise101,bliss-001elm,Bliss,Elmer,Elmer Ward,18750309
1914-ISLG:bradley,cw:c9f7461b,,bradle001cha,Bradley,Charles,Charles L.,
1914-ISLG:brady,cw:5911a499,,brady-001wal,Brady,Walter,Walter,
1914-ISLG:brennan,cw:faae3926,,brenna000jim,Brennan,Jimmy,James,
1914-ISLG:brooks,cw:12ade513,,brooks004har,Brooks,Harry,Harry J.,
1914-ISLG:brown,cw:08e35e1f,,brown-014---,Brown,,,
1914-ISLG:burns,cw:0fd47582,,burns-008---,Burns,,,
1914-ISLG:carling,cw:02e4949f,,carlin001phi,Carling,Philip,Philip,
1914-ISLG:carlton,cw:76c4941a,,carlto001ric,Carlton,Richard,Richard,
1914-ISLG:clare,cw:9da5fad4,,clare-001fel,Clare,Felix,Felix E.,
1914-ISLG:clark-bra,cw:68080468,,clark-014wil,Clark,William,William B.,
1914-ISLG:clark-war,cw:ce6b28ac,,clark-087---,Clark,,,
1914-ISLG:clement,cw:e88acaa8,,clemen027---,Clement,,,
1914-ISLG:cully,cw:190042b4,,cully-001cha,Cully,Charles,Charles,
1914-ISLG:davis,cw:8b7db5b5,,davis-066---,Davis,,,
1914-ISLG:debarberri,cw:ae15a40d,,debarb001geo,DeBarberri,George,George,
1914-ISLG:donnelly,cw:c697656c,,donnel002joh,Donnelly,John,John B.,
1914-ISLG:doyle,cw:9c70f08d,,doyle-001edw,Doyle,Edward,Edward,
1914-ISLG:eby,cw:1be1138a,,eby---001wil,Eby,Willis,Willis,
1914-ISLG:eckstein,cw:c4c303ed,,eckste001---,Eckstein,,,
1914-ISLG:evans,cw:e5d0dc2b,,evans-033---,Evans,,,
1914-ISLG:foster,cw:e41b78a9,,foster003cha,Foster,Charles,Charles,
1914-ISLG:fowler,cw:2a527e48,,fowler002har,Fowler,Harry,Harry,
1914-ISLG:fox,cw:55e61a23,fox-j101,fox---004joh,Fox,Jack,John T.,18800726
1914-ISLG:getsie,cw:7356209e,,getsie001and,Getsie,Andrew,Andrew,
1914-ISLG:gravelle,cw:72fa9300,,gravel001cam,Gravelle,Cameron,Cameron,
1914-ISLG:guard,cw:469e25d7,,guard-001tho,Guard,Thomas,Thomas,
1914-ISLG:hill,cw:b4ed3886,hillc102,hill--002car,Hill,Carmen,Carmen Proctor,18951001
1914-ISLG:hine,cw:c1150304,,hine--001alb,Hine,Albert,Albert L.,
1914-ISLG:horn,cw:cb36c7ef,,horn--001fra,Horn,Frank,Frank,
1914-ISLG:humphrey,cw:eba1c792,,humphr001a--,Humphrey,A.,A. L.,
1914-ISLG:jacobson,cw:0313f5cf,,jacobs002elm,Jacobson,Elmer,Elmer A.,
1914-ISLG:jennings,cw:ba93d708,,jennin001lar,Jennings,Larry,Larry,
1914-ISLG:jennis,cw:df533f5b,,jennis001jac,Jennis,Jacob,Jacob Charles,18870129
1914-ISLG:jordan,cw:4c1d5964,,jordan001art,Jordan,Arthur,Arthur,
1914-ISLG:keefe,cw:da38dc07,,keefe-001pat,Keefe,Pat,Patrick O.,18780916
1914-ISLG:keener,cw:f96fb13c,,keener001eve,Keener,Everett,Everett,
1914-ISLG:kelch,cw:373722e7,,kelch-001edw,Kelch,Edward,Edward,
1914-ISLG:lohr,cw:5ecb2c13,,lohr--001jos,Lohr,Joe,Joseph,
1914-ISLG:ludden,cw:445d9afc,,ludden001mar,Ludden,Mark,Mark,
1914-ISLG:mack,cw:4de0c606,,mack--001ell,Mack,Ellsworth,Ellsworth,
1914-ISLG:mahoney,cw:86e40896,mahod101,mahone002dan,Mahoney,Danny,Daniel Joseph,18880906
1914-ISLG:maralles,cw:5a40198f,,marall001---,Maralles,,,
1914-ISLG:mausell,cw:149fdc36,,mausel001---,Mausell,,,
1914-ISLG:mcloughlin,cw:172b2d01,mclak101,mclaug002jam,McLaughlin,Kid,James Anson,18880412
1914-ISLG:metzler,cw:8050b47f,,metzle001---,Metzler,,,
1914-ISLG:molyneaux,cw:6e306df2,molyv101,molyne001vin,Molyneaux,Vince,Vincent Leo,18880817
1914-ISLG:montfort,cw:3d37bb84,,montfo001har,Montfort,Harrison,Harrison,
1914-ISLG:morse,cw:16f1ec40,,morse-004---,Morse,,,
1914-ISLG:mulvoy,cw:59d0468b,,mulvey001jam,Mulvey,James,James,
1914-ISLG:murphy-jam,cw:5177febc,,murphy003fra,Murphy,Frank,Frank J.,
1914-ISLG:murray,cw:6e1d43b6,,murray002ray,Murray,Raymond,Raymond M.,
1914-ISLG:nefeau,cw:8961d19a,,nefeau001llo,Nefeau,Lloyd,Lloyd,
1914-ISLG:okeefe,cw:e2c232b8,,okeefe003joh,O'Keefe,John,John,
1914-ISLG:padgett,cw:3cccc621,,padget002tho,Padgett,Thomas,Thomas,
1914-ISLG:pagel,cw:c287e347,,pagel-002---,Pagel,,,
1914-ISLG:peer,cw:2d36c4d3,,peer--001sam,Peer,Samuel,Samuel S.,
1914-ISLG:prozeller,cw:cf79e00e,,prozel001j--,Prozeller,J.,J. W.,
1914-ISLG:ransome,cw:ab8526fc,,ransom001jam,Ransome,James,James W.,
1914-ISLG:regan,cw:1597d9e3,,regan-001jer,Regan,Jerry,Jerry,
1914-ISLG:reichart,cw:2ea2adff,,reicha002---,Reichart,,,
1914-ISLG:reynolds,cw:8a64e760,,reynol004jos,Reynolds,Joseph,Joseph,
1914-ISLG:rogenmoser,cw:7e2a81df,,rogenm001---,Rogenmoser,,,
1914-ISLG:seibert,cw:2257fbd2,,seiber001art,Seibert,Arthur,Arthur,
1914-ISLG:servatius,cw:6e170a31,,servat001alb,Servatius,Albert,Albert Frederick,18800104
1914-ISLG:shafer,cw:d9047b06,,shafer001---,Shafer,,,
1914-ISLG:shea,cw:83d99018,,shea--003dav,Shea,David,David,
1914-ISLG:sheehan,cw:aae313e6,,sheeha001joh,Sheehan,John,John,
1914-ISLG:sheffler,cw:b3d15e7d,,sheffl001wil,Sheffler,William,William,
1914-ISLG:sheridan,cw:62ae9469,,sherid001---,Sheridan,,,
1914-ISLG:shrenkler,cw:1c8dde24,,shrenk001joh,Shrenkler,John,John,
1914-ISLG:silcox,cw:1d17359d,,silcox001tho,Silcox,Thomas,Thomas,
1914-ISLG:sisley,cw:46fa639c,,sisley001rol,Sisley,Rollin,Rollin,
1914-ISLG:slesnick,cw:d2b74d5e,,slesni001dav,Slesnick,David,David,
1914-ISLG:smith-war,cw:ab8de0a8,,smith-013edw,Smith,Edward,Edward J.,
1914-ISLG:smith-wel,cw:01c5cba9,,smith-005jay,Smith,Jay,E. Jay,
1914-ISLG:steinfeldt,cw:d4b343e9,,steinf001joh,Steinfeldt,John,John G.,
1914-ISLG:sullivan,cw:32f00c47,,sulliv008jam,Sullivan,James,James,
1914-ISLG:webb-war,cw:4f968d45,,webb--004wil,Webb,William,William M.,
1914-ISLG:webb-wel,cw:3afac37b,,webb--001leo,Webb,Leon,Leon E.,
1914-ISLG:wessel,cw:21a996a8,,wessel002fra,Wessel,Frank,Frank,18811020
1914-ISLG:whalen,cw:c773ea0b,,whalen001dan,Whalen,Daniel,Daniel J.,
1914-ISLG:whitmore,cw:5e823060,,whitmo001mat,Whitmore,Matthew,Matthew,
1914-ISLG:zurfluh,cw:b94e5828,,zurflu001pet,Zurfluh,Peter,Peter,
1914-KITL:allen-hen,cw:fd6bc2de,,allen-007jam,Allen,James,James McKinley,
1914-KITL:ashby,cw:87eed6a0,,ashby-001ros,Ashby,Roscoe,Roscoe,
1914-KITL:bailey,cw:e8f0c81e,,bailey001jes,Bailey,Jesse,Jesse O.,
1914-KITL:bradshaw,cw:a16ba5e3,bradd101,bradsh001dal,Bradshaw,Dallas,Dallas Carl,18951123
1914-KITL:breaux,cw:d0bc9226,,breaux001---,Breaux,,,
1914-KITL:brinkman,cw:34bad03d,,brinkm001---,Brinkman,,,
1914-KITL:budke,cw:d738a8ab,,budke-001art,Budke,Arthur,Arthur William,18910605
1914-KITL:cahill,cw:b2f8ccc4,,cahill001wal,Cahill,Walter,Walter,
1914-KITL:coleman,cw:08f395c3,,colema003---,Coleman,,,
1914-KITL:coy,cw:0343fbbb,,coy---001---,Coy,,,
1914-KITL:dayton,cw:68223504,,dayton001wal,Dayton,Walter,Walter S.,18910319
1914-KITL:deberry,cw:1e969afa,debeh101,deberr001joh,DeBerry,Hank,John Herman,18941229
1914-KITL:dehaven,cw:f2ceb4be,,dehave001---,DeHaven,,,
1914-KITL:diamond,cw:124dbc01,,diamon001---,Diamond,,,
1914-KITL:dooley,cw:cbead7eb,,dooley001joh,Dooley,John,John,
1914-KITL:elliott,cw:323db580,,elliot008---,Elliott,,,
1914-KITL:engman,cw:09ec7ccd,,engman001elm,Engman,Elmer,Elmer,
1914-KITL:erwin,cw:1ff05a54,,erwin-001joe,Erwin,Joe,Joe,
1914-KITL:evans,cw:0d96fbc5,,evans-008---,Evans,,,
1914-KITL:farthing,cw:c5f80d6e,,farthi001---,Farthing,,,
1914-KITL:fitzpatrick,cw:04268c15,,fitzpa001joh,Fitzpatrick,John,John,
1914-KITL:franks,cw:ae2ed7a2,,franks001---,Franks,,,
1914-KITL:french,cw:13cb8bc5,,french001win,French,Win,Winford,
1914-KITL:geincke,cw:b5d90221,,gienck001edw,Giencke,Ed,Edward John,18870512
1914-KITL:gosnell,cw:bef957f7,,gosnel001cha,Gosnell,Charles,Charles,
1914-KITL:gossage,cw:1ecdded0,,gossag001pau,Gossage,Paul,Paul,
1914-KITL:griffen,cw:50c9d943,,griffe003geo,Griffen,George,George,
1914-KITL:grogan,cw:adc24042,,grogan001joh,Grogan,John,John,
1914-KITL:gross,cw:b32eca5f,,gross-001jes,Gross,Jesse,Jesse,
1914-KITL:halstead,cw:db657bda,,halste002har,Halstead,Harry,Harry J.,
1914-KITL:hancock,cw:7309f9a3,,hancoc003---,Hancock,,,
1914-KITL:hart,cw:17002f7d,,hart--002lee,Hart,Lee,Lee,1890
1914-KITL:haughee,cw:4f7d5da6,,haughe001ale,Haughee,Alex,Alex,
1914-KITL:heckert,cw:18709006,,hecker001har,Heckert,Harry,Harry E.,
1914-KITL:hendee,cw:989512ad,,hendee001s--,Hendee,S.,S.,
1914-KITL:henderson,cw:2acacfc5,,hender001cle,Henderson,Cleve,Cleve J.,
1914-KITL:herbert,cw:faf459b8,,herber003joh,Herbert,Jack,John Mark,18770321
1914-KITL:hodges,cw:019341a7,,hodges002---,Hodges,,,
1914-KITL:hopper,cw:745daf1b,,hopper007---,Hopper,,,
1914-KITL:horan,cw:166be3f5,horas101,horan-002jos,Horan,Shags,Joseph Patrick,18950906
1914-KITL:irvin,cw:9cb809ee,,irvin-005---,Irvin,,,
1914-KITL:johnson.l,cw:6b83da48,,johnso001lym,Johnson,Guy,Lyman Montgomery,18890215
1914-KITL:johnson.r,cw:223366e7,,johnso009roy,Johnson,Roy,Roy E.,
1914-KITL:jones,cw:9a10effe,,jones-096---,Jones,,,
1914-KITL:kalkhoff,cw:83a687e7,,kalkho002geo,Kalkhoff,George,George M. L.,18701022
1914-KITL:kennedy,cw:41dfa2ab,,kenned001e--,Kennedy,Spec,E. H.,
1914-KITL:kessling,cw:13514291,,keslin001cly,Kesling,Clyde,Clyde Atler,18851118
1914-KITL:kirk,cw:d15edb9a,,kirk--006---,Kirk,,,
1914-KITL:kisner,cw:d9614778,,kisner001roy,Kisner,Roy,Roy M.,
1914-KITL:kuhn,cw:27e82ab3,,kuhn--001w--,Kuhn,William,William,
1914-KITL:kuykendall,cw:9bcdd528,,kuyken001emm,Kuykendall,Emmett,Emmett,
1914-KITL:leach,cw:7dfa8b02,,leach-002jam,Leach,James,James,
1914-KITL:ling,cw:db9c5131,,ling--001w--,Ling,W.,W.,
1914-KITL:long,cw:3389f430,,long--001guy,Long,Guy,Guy H.,
1914-KITL:mccann,cw:3ebf14c9,,mccann001max,McCann,Max,Max,
1914-KITL:mercer,cw:c6bfb417,,mercer001sid,Mercer,Sid,Sid,
1914-KITL:moore,cw:a5325a08,,moore-001cha,Moore,Charles,Charles,
1914-KITL:nance,cw:b7e4ebf9,,nance-001---,Nance,,,
1914-KITL:nicholson,cw:66569f12,,nichol003roy,Nicholson,Roy,Roy,
1914-KITL:nicks.i,cw:e239b046,,nicks-001ira,Nicks,Ira,Ira G.,
1914-KITL:norcutt,cw:c63aa812,,norcot001a--,Norcott,A.,A.,
1914-KITL:ogren,cw:ce7298d8,,ogren-001art,Ogren,Arthur,Arthur,
1914-KITL:peck,cw:8b9417d7,,peck--001ear,Peck,Earl,Earl,
1914-KITL:peters,cw:65e676a1,,peters003elm,Peters,Elmer,Elmer,
1914-KITL:pickering,cw:f1ddd7d8,picko101,picker001oli,Pickering,Ollie,Oliver Daniel,18700409
1914-KITL:plummer,cw:e9029c12,,plumme001way,Plummer,Wayne,Wayne,
1914-KITL:roche,cw:1651855c,,roche-002rob,Roche,Robert,Robert,
1914-KITL:rust,cw:d3b445be,,rust--001---,Rust,,,
1914-KITL:ryan,cw:68e47fe1,,ryan--004tho,Ryan,Thomas,Thomas,
1914-KITL:schlensker,cw:a679c99c,,schlen001pet,Schlensker,Pete,Peter,18860802
1914-KITL:sears,cw:64c09c10,searz901,sears-001joh,Sears,Ziggy,John William,18920110
1914-KITL:slater,cw:1c62dc83,,slater001h--,Slater,H.,H. W.,
1914-KITL:smith-owe,cw:fcc99b4c,,smith-022geo,Smith,Bunny,George Harmon,18881122
1914-KITL:smith-pad,cw:d2b42bf2,,smith-004fra,Smith,Frank,Frank J.,
1914-KITL:snyder,cw:a1e74965,,snyder002war,Snyder,Ward,Ward,
1914-KITL:spair,cw:3009dd42,,spair-001lot,Spair,Lottie,Lottie,
1914-KITL:stewart,cw:15024b76,,stewar013---,Stewart,,,
1914-KITL:tinin,cw:8762fe1f,,tinin-001sta,Tinin,Stanley,Stanley,
1914-KITL:tipton,cw:5b4f3903,,tipton005---,Tipton,,,
1914-KITL:tomer,cw:067c9bb3,tomeg101,tomer-001geo,Tomer,George,George Clarence,18951126
1914-KITL:trimmer,cw:13d15a80,,trimme001---,Trimmer,,,
1914-KITL:vandine,cw:3555b292,,vandin001dow,Van Dine,Dow,Loransy Dow,18800104
1914-KITL:vanhorn,cw:4b4c5fb0,,vanhor001cha,Van Horn,Charles,Charles,
1914-KITL:vogt,cw:40b3ee8e,,vogt--001---,Vogt,P.,P.,
1914-KITL:walliser,cw:a8975e14,,wallis001fra,Walliser,Frank,Frank,
1914-KITL:whittaker,cw:012003fe,,whitak001j--,Whitaker,Frank,John Frank,18830520
1914-KITL:wise,cw:94181819,,wise--001a--,Wise,A.,A. L.,
1914-KITL:yockey,cw:25a412d7,,yockey001cli,Yockey,Cliff,Clifford,
1914-KSSL:addington,cw:940a4682,,adding001max,Addington,Max,Max O.,18870205
1914-KSSL:allingham,cw:993d90d2,,alling001r--,Allingham,Robert,Robert Elmer,18850523
1914-KSSL:beltz,cw:98cdcd0d,,beltz-001joh,Beltz,John,John M.,
1914-KSSL:blue,cw:d5c8de64,,blue--001---,Blue,,,
1914-KSSL:brammell,cw:067eb232,,bramme001h--,Brammell,Harry,Harry,
1914-KSSL:brennan,cw:c20f485b,,brenna001joe,Brennan,Joe,Joe,
1914-KSSL:burnett,cw:bca116fc,,burnet001pow,Burnett,Powell,Powell Glover,18850626
1914-KSSL:caldwell,cw:bf27789b,,caldwe001cla,Caldwell,Clark,Clark C.,
1914-KSSL:chase,cw:206d2caf,,chase-001jt-,Chase,J. T.,J. T.,
1914-KSSL:clifton,cw:71c63699,,clifto001---,Clifton,,,
1914-KSSL:conboy,cw:0e3833c8,,conboy001p--,Conboy,P.,P.,
1914-KSSL:crane,cw:f0f8aa93,,crane-010---,Crane,,,
1914-KSSL:crawford,cw:fb70aee4,,crawfo001ros,Crawford,Ross,Ross,
1914-KSSL:culver,cw:3b78f0e0,,culver001am-,Culver,A. M.,Armour Millney,18890623
1914-KSSL:dimond,cw:fba07015,,dimond001---,Dimond,,,
1914-KSSL:duncan,cw:b9b76471,,duncan016---,Duncan,,,
1914-KSSL:eaton,cw:2acde0b2,,eaton-001per,Eaton,Perry,Perry,
1914-KSSL:fairchild,cw:669c5feb,,fairch001lee,Fairchild,Lee,Lee,
1914-KSSL:falskner,cw:c75fc43e,,falskn001---,Falskner,,,
1914-KSSL:farrell,cw:9a41da25,,farrel003cha,Farrell,Charles,Charles J.,
1914-KSSL:featherhoff,cw:aeaf237c,,feathe001guy,Featherhoff,Guy,Guy Warren,18920331
1914-KSSL:foster,cw:3003e17f,,foster001joe,Foster,Joe,Joe,
1914-KSSL:freeman,cw:bb635b6f,,freema001fur,Freeman,Furman,Furman,18850407
1914-KSSL:gay,cw:377878de,,gay---001osc,Gay,Oscar,Oscar Van Buren,18921210
1914-KSSL:graber,cw:e36a1e3e,,graber001elb,Graber,Elbert,Elbert,
1914-KSSL:hale,cw:10c11618,haleg101,hale--001geo,Hale,George,George Wagner,18940803
1914-KSSL:harmuth,cw:815afbe1,,harmut003---,Harmuth,,,
1914-KSSL:horrill,cw:6555daf8,,horril001wil,Horrill,William,William,
1914-KSSL:humbarger,cw:bc89d894,,humbar001pet,Humbarger,Pete,Pete,
1914-KSSL:iron,cw:b4b5c71f,,iron--001---,Iron,,,
1914-KSSL:joquel,cw:a3b7e7fc,,joquel001a--,Joquel,A.,A.,
1914-KSSL:kennedy,cw:6395d6b6,,kenned001mik,Kennedy,Mike,Mike,
1914-KSSL:kester,cw:0e924717,,kester001ivy,Kester,Ivy,Ivy Wesley,18900128
1914-KSSL:laflambois,cw:d43cfa1b,,laflam001pet,LaFlambois,Peter,Peter,
1914-KSSL:lambeth,cw:8bd4b926,lambo101,lambet001oti,Lambeth,Otis,Otis Samuel,18900513
1914-KSSL:lawrence,cw:df6f4362,,lawren027---,Lawrence,,,
1914-KSSL:lemon,cw:53c6b975,,lemon-001sam,Lemon,Sam,Sam E.,
1914-KSSL:leonard,cw:ea6cfd17,,leonar001l--,Leonard,L.,L. B.,
1914-KSSL:leuttke,cw:7d19a6b4,,luettk001her,Luettke,Herman,Herman G.,1882
1914-KSSL:lillis,cw:7d79aa5d,,lillis001jos,Lillis,Joseph,Joseph Francis,1891
1914-KSSL:liston,cw:a089bb3d,,liston001emi,Liston,Emil,Emil Smith,18900821
1914-KSSL:maher,cw:452e23e9,,maher-003joh,Maher,John,John,
1914-KSSL:marr,cw:2273016d,,marr--001cli,Marr,Clifton,Clifton Ambrose,18911123
1914-KSSL:martin,cw:c11544be,,martin001her,Martin,Herbert,Herbert,
1914-KSSL:mccoy,cw:4f5cf906,,mccoy-002cha,McCoy,Charles,Charles,
1914-KSSL:mcmillan,cw:61b61921,,mcmill001dan,McMillan,Dan,Dan,
1914-KSSL:modlin,cw:126b322d,,modlin001har,Modlin,Harry,Harry,
1914-KSSL:moore,cw:2e8cda6a,,moore-024wil,Moore,William,William,
1914-KSSL:morton,cw:bf4bff5a,,morton013---,Morton,,,
1914-KSSL:obyrne,cw:c8f65ebb,,obyrne002j--,O'Byrne,Leonard,J. Leonard Francis,
1914-KSSL:pennington,cw:51dac668,,pennin002geo,Pennington,George,George James,18821216
1914-KSSL:rice,cw:22dd5719,,rice--007---,Rice,,,
1914-KSSL:rigsby,cw:ad795436,,rigsby001wal,Rigsby,Walter,Walter H.,
1914-KSSL:riley,cw:8c29132e,,riley-001c--,Riley,C.,C.,
1914-KSSL:rodgers,cw:2bd7180b,,rodger004---,Rodgers,,,
1914-KSSL:rush,cw:a5cb2847,rusha101,rush--001jes,Rush,Andy,Jesse Howard,18891226
1914-KSSL:shaw,cw:50b88f11,,shaw--003jam,Shaw,James,James,
1914-KSSL:shimeall,cw:b83170fe,,shimea001ral,Shimeall,Ralph,Ralph Mark,18911011
1914-KSSL:sievers,cw:83aa02ea,,siever001geo,Sievers,George,George,
1914-KSSL:smith,cw:d2b42bf2,,smith-004fra,Smith,Frank,Frank J.,
1914-KSSL:strong,cw:78ae500a,,strong001lym,Strong,Lyman,Lyman,
1914-KSSL:stucker,cw:6bc179bf,,stucke001car,Stucker,Otis,Carl Otis,18930524
1914-KSSL:sutton,cw:37f0125b,,sutton001gle,Sutton,Glenn,Glenn,
1914-KSSL:thompson,cw:63ab95ee,,thomps051---,Thompson,,,
1914-KSSL:trainer,cw:d1763e2f,,traine001gle,Trainer,Glen,Glen,
1914-KSSL:turgeon,cw:09e2d934,,turgeo001pau,Turgeon,Paul,Paul,
1914-KSSL:warden,cw:3c7b7a2b,,warden001ros,Warden,Roscoe,Roscoe,
1914-KSSL:watson,cw:13b4292f,,watson003c--,Watson,C.,C. E.,
1914-KSSL:white,cw:1c92eebe,,white-001kid,White,Kidder,Duane Kidder,18941225
1914-KSSL:wilson,cw:b6963138,,wilson004fra,Wilson,Frank,Frank Alf,
1914-MICH:altenburg,cw:b63a4b08,altej101,altenb001jes,Altenburg,Jesse,Jesse Howard,18930102
1914-MICH:arndt,cw:25868418,arndh101,arndt-001har,Arndt,Harry,Harry John,18790212
1914-MICH:asher,cw:d75d6ab6,,asher-004---,Asher,,,
1914-MICH:barger,cw:7823fc63,,barger001---,Barger,,,
1914-MICH:bartell,cw:2dee47a4,,bartel001flo,Bartels,Floyd,Floyd D.,
1914-MICH:baum,cw:0fe107ca,,baum--001ral,Baum,Raleigh,Raleigh,
1914-MICH:benson,cw:52713f05,,benson006---,Benson,,,
1914-MICH:bixby,cw:26e17a4a,,bixby-001dea,Bixby,Dean,Dean,
1914-MICH:blank,cw:0ef804f5,,blank-002her,Blank,Herman,Herman,
1914-MICH:bossoloni,cw:d1868697,,bossol001wil,Bossoloni,William,William,18911024
1914-MICH:britton,cw:0c212508,,britto001---,Britton,William,William,
1914-MICH:bush,cw:024ab8d1,,bush--002---,Bush,,,
1914-MICH:buttle,cw:3c8562e9,,buttle001tho,Buttle,Thomas,Thomas,
1914-MICH:campbell,cw:a29ec2db,,campbe002geo,Campbell,George,George,
1914-MICH:cherry,cw:e007c179,,cherry001---,Cherry,,,
1914-MICH:collingwood,cw:44e18965,,collin001---,Collingwood,,,
1914-MICH:comstock,cw:c165055a,,comsto001ear,Comstock,Earl,Earl,
1914-MICH:cook,cw:cb990e9f,,cook--001al-,Cook,A. L.,A. L.,
1914-MICH:costello,cw:f8efd56c,,costel023---,Costello,,,
1914-MICH:cronin,cw:0668cb46,,cronin001ce-,Cronin,C. E.,C. E.,
1914-MICH:crowley,cw:53ac2456,,crowle007---,Crowley,,,
1914-MICH:curley,cw:604d351d,,curley001---,Curley,George,George P.,18990830
1914-MICH:cypert,cw:99339b17,,cypert001---,Cypert,,,
1914-MICH:davis,cw:7a1cbe6e,,davis-058---,Davis,,,
1914-MICH:dutmer,cw:78f79707,,dutmer001---,Dutmer,,,
1914-MICH:eardley,cw:b4ad73c3,,eardle001c--,Eardley,C.,C.,
1914-MICH:eggleston,cw:30cf9b04,,eggles001rus,Eggleston,Russell,Russell,
1914-MICH:flannery,cw:4fd20bf2,,flanne001joe,Flannery,Joe,Joe,
1914-MICH:gelb,cw:7b29d76b,,geib--001wil,Geib,William,William,18900408
1914-MICH:gilbert,cw:fc653127,,gilber023---,Gilbert,,,
1914-MICH:gillen,cw:03ea3597,,gillen001gro,Gillen,Grover,Grover C.,18850305
1914-MICH:ginter,cw:dfe5ffca,,ginter001geo,Ginter,George,George,
1914-MICH:goldkamp,cw:203c993a,,goldka001---,Goldkamp,,,
1914-MICH:gould,cw:5d4cae2a,,gould-001---,Gould,,,
1914-MICH:grannan,cw:d9b65235,,granna001jac,Grannan,Jack,Jack,
1914-MICH:haidt,cw:d27babe0,,haidt-001lou,Haidt,Lou,Louis Albert,18790425
1914-MICH:harrity,cw:e0c850f1,,harrit001wil,Harrity,Bill,William,
1914-MICH:heinz,cw:d415cd0f,,heinz-001---,Heinz,,,
1914-MICH:hoffman,cw:afa330b0,,hoffma034---,Hoffman,,,
1914-MICH:hoolihan,cw:3e471672,,hoolih001---,Hoolihan,,,
1914-MICH:ireland,cw:f77b1956,,irelan002---,Ireland,,,
1914-MICH:irvine,cw:8dfb6d7d,,irvine001---,Irvine,,,
1914-MICH:jewell,cw:4ee1b6c3,,jewell001ben,Jewell,Rabbit,Benjamin LeRoy,18840523
1914-MICH:kirby,cw:403c6b66,,kirby-001al-,Kirby,Al,Al E.,
1914-MICH:kirk,cw:82f5b6cd,,kirk--001m--,Kirk,M. M.,M. M.,
1914-MICH:klueg,cw:f67ce59a,,klueg-001wil,Klueg,William,William,
1914-MICH:koehler,cw:f01e5a0b,,koehle001---,Koehle,,,
1914-MICH:kuhagen,cw:d37641c8,,kuhage001wil,Kuhagen,William,William,
1914-MICH:kunkle,cw:88fb5b8f,,kunkle004---,Kunkle,,,
1914-MICH:layden,cw:b931310b,,layden001---,Layden,,,
1914-MICH:lebeau,cw:5ae166bf,,lebeau001geo,LeBeau,George,George,
1914-MICH:lee,cw:ae57f7a0,,lee---030---,Lee,,,
1914-MICH:leiffers,cw:5893b344,,leiffe001nea,Leiffers,Neal,Neal,
1914-MICH:lippold,cw:0d1e751d,,lippol001cla,Lippold,Clarence,Clarence J.,
1914-MICH:mains,cw:f3865439,,mains-002---,Mains,,,
1914-MICH:manny,cw:01dac5be,,manny-001---,Manny,,,
1914-MICH:maroney,cw:8683ee74,,marone005---,Maroney,Jim,Jim,
1914-MICH:maurer,cw:4ed225fe,,maurer004---,Maurer,,,
1914-MICH:mcconnell,cw:020faaa5,,mcconn001rus,McConnell,Russell,Russell,
1914-MICH:mcdaniels,cw:d7fc48f1,,mcdani001chu,McDaniels,Chuck,Chuck,
1914-MICH:meyers,cw:c9349a17,,meyers034---,Meyers,,,
1914-MICH:miller,cw:a75a21ff,,miller132---,Miller,,,
1914-MICH:mooney,cw:687ff020,,mooney006---,Mooney,,,
1914-MICH:moore.e,cw:b4800bd3,,moore-006edw,Moore,Edward,Edward,
1914-MICH:moore.r,cw:7b62ab50,,moore-003r--,Moore,Bob,Robert,
1914-MICH:mullin,cw:1f245946,,mullin009---,Mullin,,,
1914-MICH:muneke,cw:1cb0e794,,muneke001---,Muneke,,,
1914-MICH:murphy,cw:f177682b,,murphy003con,Murphy,Connie,Connie,
1914-MICH:murray,cw:8e683253,,murray001ale,Murray,Sandy,Alexander,
1914-MICH:nally,cw:593ead7c,,nally-003---,Nally,,,
1914-MICH:noble,cw:ba915283,,noble-003jam,Noble,James,James,
1914-MICH:nolan,cw:9cce3855,,nolan-017---,Nolan,,,
1914-MICH:o'green,cw:ce7298d8,,ogren-001art,Ogren,Arthur,Arthur,
1914-MICH:ohst,cw:59f96550,,ohst--001---,Ohst,,,
