ident,key,key.retro,key.brminors,name.last,name.first,name.given,birth.date
1915-NORL:berger,cw:fcdf0149,,berger002e--,Berger,E. C.,E. C.,
1915-NORL:blum,cw:6d6ec780,,blum--001fre,Blum,Fred,Fred,
1915-NORL:boardman,cw:f2e714cb,boarc101,boardm001cha,Boardman,Charlie,Charles Louis,18930327
1915-NORL:boley,cw:67f7d344,,boley-001ira,Boley,Ira,Ira,
1915-NORL:brokaw,cw:0f41df2c,,brokaw001man,Brokaw,Man,Man,
1915-NORL:burgwald.ted,cw:16648711,,burgwa001the,Burgwald,Ted,Theodore,
1915-NORL:burgwald.tony,cw:5b2c7ae7,,burgwa001ton,Burgwald,Tony,Tony,
1915-NORL:cline,cw:f425986c,,cline-010---,Cline,,,
1915-NORL:clymer,cw:164a2808,,clymer002---,Clymer,,,
1915-NORL:collins,cw:d9d21d8c,,collin006jam,Collins,James,James J.,
1915-NORL:croake,cw:f50e6526,,croake001bud,Croake,Bud,Bud,
1915-NORL:cronin,cw:35170d0c,,cronin001aj-,Cronin,A. J.,A. J.,
1915-NORL:culver,cw:3b78f0e0,,culver001am-,Culver,A. M.,Armour Millney,18890623
1915-NORL:curtis-win,cw:d7f6fe98,curtf101,curtis001fre,Curtis,Fred,Frederick Marion,18801030
1915-NORL:dancy,cw:bb5bae16,,dancy-001---,Dancy,,,
1915-NORL:derose,cw:c66d5804,,derose001jul,DeRose,Julius,Julius,
1915-NORL:doyle,cw:92e10488,,doyle-024---,Doyle,,,
1915-NORL:dreis,cw:6611b4e2,,dries-001fra,Dries,Frank,Frank,
1915-NORL:dumont,cw:32e4e056,dumog101,dumont001geo,Dumont,George,George Henry,18951113
1915-NORL:ellis,cw:ff4d94a5,,ellis-001alf,Ellis,Alfred,Alfred E.,
1915-NORL:faeth,cw:5529a928,faett101,faeth-001ant,Faeth,Tony,Anthony Joseph,18930709
1915-NORL:fait,cw:74acb675,,fait--001cha,Fait,Charles,Charles W.,
1915-NORL:flaherty,cw:c2d1fbfa,flahp101,flaher004pat,Flaherty,Patsy,Patrick Joseph,18760629
1915-NORL:fortier,cw:32de6e21,,fortie002wil,Fortier,William,William H.,
1915-NORL:fortman,cw:4fcbbb0a,,fortma001wil,Fortman,William,William,
1915-NORL:fusner,cw:0ce4d87f,,fusner001b--,Fusner,B. J.,B. J.,
1915-NORL:gervais,cw:7a6aa077,gervl101,gervai001luc,Gervais,Lefty,Lucien Edward,18900706
1915-NORL:greisch,cw:98289f89,,greisc001fre,Greisch,Fred,Fred P.,
1915-NORL:griffen,cw:c65cdaa9,,griffi001wes,Griffin,Wes,Wesley H.,18940630
1915-NORL:gruno,cw:6c585a41,,gruno-001but,Gruno,Butch,Butch,
1915-NORL:hawkins,cw:d30ea9b1,,hawkin017---,Hawkins,,,
1915-NORL:hewitt,cw:a53b2997,,hewitt001rob,Hewitt,Robert,Robert G.,
1915-NORL:hooper,cw:125d64db,,hooper001edw,Hooper,Eddie,Edwin E.,
1915-NORL:huggins,cw:097b050a,,huggin001cec,Huggins,Cecil,Cecil C.,
1915-NORL:jackson,cw:790945f1,,jackso004har,Jackson,Harry,Harry R.,
1915-NORL:jude,cw:61f62232,judef101,jude--001fra,Jude,Frank,Frank,18841111
1915-NORL:kernan,cw:fc446196,,kernan001joh,Kernan,John,John,
1915-NORL:kirkham,cw:31a22c27,,kirkha001ked,Kirkham,Kenzie,Kenzie Karl,18910506
1915-NORL:kline,cw:ddcda2ce,,kline-001fra,Kline,Frank,Frank,
1915-NORL:lane,cw:a2b7db28,,lane--002wil,Lane,Billy,William Cleveland,18921129
1915-NORL:lawler,cw:f5e4c700,,lawler001law,Lawler,Bee,Lawrence Kelly,18911212
1915-NORL:lorenzen,cw:6a5b222f,lorel101,lorenz001ado,Lorenzen,Lefty,Adolph Andreas,18930112
1915-NORL:mccabe,cw:1789598d,mccab101,mccabe002wil,McCabe,Bill,William Francis,18921028
1915-NORL:mcgee,cw:9549d30e,,mcgee-002fra,McGee,Frank,Frank,
1915-NORL:mcgraw-dul,cw:ed2249db,,mcgraw003fra,McGraw,Frank,Frank,
1915-NORL:miller.of-sb,cw:9849e229,millh103,miller001lau,Miller,Hack,Laurence H.,18940101
1915-NORL:miller.p-sb,cw:15fdb629,,miller002ed-,Miller,Ed,Ed A.,
1915-NORL:mitchell,cw:1086460b,,mitche012---,Mitchell,,,
1915-NORL:morse.paul,cw:77ea2821,,morse-001pau,Morse,Paul,Paul,
1915-NORL:morse.pete,cw:5a233ac5,,morse-008---,Morse,Pete,Pete,
1915-NORL:mueller,cw:e8e0f471,,muelle001har,Mueller,Harry,Harry,
1915-NORL:murphy-fm,cw:1f60b149,,murphy003leo,Murphy,Leo,Leo,
1915-NORL:murphy-sb,cw:578ea20c,,murphy012j--,Murphy,J.,J.,
1915-NORL:nagle,cw:3cca89e5,,nagle-001jos,Nagle,Joe,Joseph J.,1895
1915-NORL:nelson,cw:8ea1300f,nelsr104,nelson002alb,Nelson,Red,Albert Francis,18860519
1915-NORL:nifnecker,cw:7b94228b,,nifnec001rob,Nifnecker,Robert,Robert,
1915-NORL:noble,cw:831e2dca,,noble-005---,Noble,,,
1915-NORL:obrien,cw:b35aa999,,obrien002t--,O'Brien,T. J.,T. J.,
1915-NORL:patterson,cw:413f2557,pattr101,patter001roy,Patterson,Roy,Roy Lewis,18761217
1915-NORL:penfold,cw:adbf88d1,,penfol001har,Penfold,Harvey,Harvey S.,
1915-NORL:pfeffer,cw:4ada5c70,,pfeffe001---,Pfeffer,,,
1915-NORL:pickering,cw:f1ddd7d8,picko101,picker001oli,Pickering,Ollie,Oliver Daniel,18700409
1915-NORL:posten,cw:09eb13ec,,posten001---,Posten,,,
1915-NORL:reynolds,cw:8ef04032,,reynol021---,Reynolds,,,
1915-NORL:rhoades,cw:48271ddb,,rhoade004---,Rhoades,,,
1915-NORL:rusness,cw:021cae63,,rusnes001---,Rusness,,,
1915-NORL:schorr,cw:7c5339fd,,schorr003---,Schorr,,,
1915-NORL:schroeder,cw:82f84868,,schroe001len,Schroeder,Len,Len,
1915-NORL:sheffield,cw:0456e1c7,,sheffi001jam,Sheffield,James,James,
1915-NORL:shirley,cw:ac30a669,,shirle001ted,Shirley,Ted,Ted F.,
1915-NORL:smith-fm,cw:839288d2,,smith-002aug,Smith,August,August J.,
1915-NORL:sorenson,cw:11c85e59,,sorens002ray,Sorenson,Ray,Ray O.,
1915-NORL:spellman,cw:c53019a6,,spellm001edw,Spellman,Ed,Edward,1889
1915-NORL:stephenson,cw:5b205de8,,stephe013---,Stephenson,,,
1915-NORL:sullivan,cw:63a9c5e5,sulld101,sulliv001den,Sullivan,Denny,Dennis William,18820928
1915-NORL:Sundheim,cw:db593b8f,,sundhe001joh,Sundheim,John,John,188211
1915-NORL:swalm,cw:93aae87d,,swalm-001alb,Swalm,Al,Albert Winfield,18810921
1915-NORL:sweeley,cw:efe3fdcd,,sweele001ber,Sweeley,Bert,Bert,
1915-NORL:unglaub,cw:55b44f2e,unglb101,unglau002rob,Unglaub,Bob,Robert Alexander,18800731
1915-NORL:wallace,cw:79a51f9d,,wallac017---,Wallace,,,
1915-NORL:weidell,cw:5317524b,,weidel001wil,Weidell,William,William,
1915-NORL:wertz,cw:73a52662,,wertz-001---,Wertz,,,
1915-NORL:williams-dul,cw:99374e58,,willia171---,Williams,,,
1915-NORL:wines,cw:140c8d35,,wines-001fre,Wines,Fred,Fred,
1915-NORL:wingfield,cw:df2f55e9,,wingfi001a--,Wingfield,A.,A. H.,
1915-NORL:wolfe-dul,cw:94d9196e,wolfh101,wolfe-001har,Wolfe,Harry,Harold,18881124
1915-NORL:wright,cw:767db504,wrigb101,wright002rob,Wright,Bob,Robert Cassius,18911213
1915-NWES:abstein,cw:51453a21,abstb101,abstei001wil,Abstein,Bill,William Henry,18830202
1915-NWES:altman,cw:aa9bed3e,,altman001jos,Altman,Joe,Joseph,18830129
1915-NWES:arlett,cw:f25c5aa9,,arlett001ale,Arlett,Pop,Alexander Benjamin,18900331
1915-NWES:barham,cw:985a0fe1,,barham001way,Barham,Wayne,Wayne,18840307
1915-NWES:barth,cw:37fbebdc,,barth-001elw,Barth,Elwyn,Elwyn,
1915-NWES:beatty,cw:40d9d0ed,,beatty001---,Beatty,,,
1915-NWES:bennett,cw:eb38c735,bennp101,bennet001jus,Bennett,Pug,Justin Titus,18740220
1915-NWES:boeckel,cw:474861ff,boect101,boecke001nor,Boeckel,Tony,Norman Doxie,18920825
1915-NWES:bonner,cw:9f44cdaa,,bonner001alb,Bonner,Al,Allan Edward,18910412
1915-NWES:bowcock,cw:5f3c014f,bowcb101,bowcoc001ben,Bowcock,Benny,Benjamin James,18791028
1915-NWES:brenegan,cw:147a5ace,brens101,breneg001ola,Brenegan,Sam,Olaf Selmar,18900901
1915-NWES:brinker,cw:d19dd19f,brinb101,brinke001wil,Brinker,Bill,William Hutchinson,18830830
1915-NWES:brooks,cw:53710902,,brooks002cha,Brooks,Charles,Charles B.,
1915-NWES:brotten,cw:645ae21c,brott101,brotte001ant,Brottem,Tony,Anton Christian,18910430
1915-NWES:brown.rob,cw:eed8360d,,brown-027rob,Brown,Bob,Robert Paul,18760705
1915-NWES:brown.roy,cw:821fa353,,brown-005roy,Brown,Roy,Roy Mahan,18931016
1915-NWES:butler.j,cw:85aef0b4,butlj101,butler006joh,Butler,Johnny,John Stephen,18930320
1915-NWES:butler.w,cw:161e4660,butlk102,butler007wil,Butler,Kid,Willis Everett,18870809
1915-NWES:byler,cw:41aab2ff,,byler-001cha,Byler,Butch,Charles Archibald,18920831
1915-NWES:cadman,cw:f71ff635,,cadman001wal,Cadman,Walt,Walter Joseph,18850820
1915-NWES:callahan,cw:9d98902d,callr101,callah001ray,Callahan,Ray,Raymond James,18910829
1915-NWES:cheek,cw:035f30af,cheeh101,cheek-001har,Cheek,Harry,Harry Gordon,18790423
1915-NWES:clark,cw:78cdbb32,,clark-012jam,Clark,James,James F.,
1915-NWES:coleman,cw:5b820633,colec101,colema001cur,Coleman,Curt,Curtis Hancock,18870218
1915-NWES:coltrin,cw:b29fb735,,coltri001rob,Coltrin,Bobby,Robert A.,18901105
1915-NWES:colwell,cw:c84ab449,,colwel001ira,Colwell,Ira,Ira Jones,18900317
1915-NWES:eastley,cw:acd13c77,,eastle001fra,Eastley,Pat,Frank Henry,18840924
1915-NWES:eberlein,cw:1dc736f5,,eberle002---,Eberlein,,,
1915-NWES:engle,cw:e823af8a,,engle-012---,Engle,,,
1915-NWES:fisk,cw:292fbadb,,fiske-001---,Fiske,,,
1915-NWES:fitzsimmons,cw:d0af505e,fitzt101,fitzsi001tho,Fitzsimmons,Tom,Thomas William,18900406
1915-NWES:frisk,cw:41161312,frise101,frisk-001joh,Frisk,Emil,John Emil,18741015
1915-NWES:giddings,cw:bf75af1b,,giddin001bun,Giddings,Bun,John Aranda,18880507
1915-NWES:gislason,cw:9b2298fb,,gislas002gar,Gislason,Garde,Garde,18940922
1915-NWES:giugni,cw:842545e6,,giugni001---,Giugni,Frank,Frank,
1915-NWES:godfrey,cw:0163b70a,,godfre004---,Godfrey,,,
1915-NWES:graham,cw:9d9b16a7,grahb103,graham002ber,Graham,Bert,Bert,18860403
1915-NWES:grant,cw:c97d8bc7,,grant-001don,Grant,Don,Don,
1915-NWES:grindle,cw:5b41a899,,grindl001wil,Grindle,William,William Murrell,18831213
1915-NWES:grover,cw:2d47fa43,grovr101,grover001roy,Grover,Roy,Roy Arthur,18920117
1915-NWES:hanson,cw:655e4804,,hanson013---,Hanson,,,
1915-NWES:harkness,cw:066a7af5,harks101,harkne001fre,Harkness,Spec,Frederick Harvey,18871213
1915-NWES:haworth,cw:af3e4ff3,hawoh101,hawort001hom,Haworth,Howie,Homer Harold,18930827
1915-NWES:hendrix,cw:ee37bc80,,hendri001rho,Hendrix,Rhoddy,Rhoddy,18870128
1915-NWES:henry,cw:fe8a66c5,,henry-023---,Henry,,,
1915-NWES:hiester,cw:0ab1e705,,hieste001elw,Hiester,Al,Elwood Clinton,18871019
1915-NWES:hillyard,cw:efca3886,,hillya001dav,Hillyard,Dave,David,
1915-NWES:hoffman,cw:b8dff049,,hoffma003har,Hoffman,Dutch,Harry,18901226
1915-NWES:hogan,cw:ead1080e,hogaw101,hogan-001wil,Hogan,Willie,William Henry,18840914
1915-NWES:house,cw:7cfb1876,,house-006---,House,,,
1915-NWES:hughes,cw:f74e70d8,,hughes001har,Hughes,Harry,Harry,18900129
1915-NWES:hunt,cw:b909023a,huntb101,hunt--002ben,Hunt,Ben,Benjamin Franklin,18881110
1915-NWES:johnson,cw:a470cc6b,,johnso002eds,Johnson,Edson,Edson,
1915-NWES:kaufman,cw:b2264de6,,kauffm001ric,Kauffman,Richard,Richard G.,
1915-NWES:kaylor,cw:7115c4c5,,kaylor001the,Kaylor,Ted,Theodore R.,18871123
1915-NWES:keefe,cw:43759073,,keefe-003---,Keefe,,,
1915-NWES:kelly.e,cw:89773413,kelle101,kelly-006edw,Kelly,Ed,Edward Leo,18881210
1915-NWES:kelly.g,cw:3e4a0c89,kellg101,kelly-003geo,Kelly,High Pockets,George Lange,18950910
1915-NWES:killilay,cw:75fabe10,,killil001mar,Killilay,Marty,Martin Aloysius,18830617
1915-NWES:kippert,cw:5af8deda,kippe101,kipper002edw,Kippert,Ed,Edward August,18790123
1915-NWES:kremer,cw:139cb5e0,kremr101,kremer001rem,Kremer,Ray,Remy Peter,18930323
1915-NWES:lavine,cw:56d86260,,lavine001---,Lavine,,,
1915-NWES:lewis.c,cw:1de364ae,,lewis-001car,Lewis,Carl,Carl Leland,18800301
1915-NWES:lewis.j,cw:3154d3a5,,lewis-004jam,Lewis,Jimmy,James J.,18821211
1915-NWES:lotz,cw:9ea07077,lotzj101,lotz--001jos,Lotz,Joe,Joseph Peter,18910102
1915-NWES:mails,cw:010c9663,mailw101,mails-001joh,Mails,Duster,John Walter,18941001
1915-NWES:mccarl,cw:d552548a,,mccarl001geo,McCarl,George,George Clifford,18880903
1915-NWES:mcginnity,cw:f75cf09d,mcgij101,mcginn001jos,McGinnity,Joe,Joseph Jerome,18710320
1915-NWES:mcivor,cw:7654d7d1,,mcivor001wil,McIvor,William,William,
1915-NWES:mckenry,cw:9c92e6be,,mckenr001---,McKenry,,,
1915-NWES:mcquarry,cw:7aa5ccd8,,mcquar002---,McQuarry,,,
1915-NWES:meikle,cw:da096700,,meikle001wil,Meikle,Willard,Willard,
1915-NWES:melchoir,cw:051704a0,,melchi001hen,Melchoir,Henry,Henry,18800225
1915-NWES:menges,cw:8d2cec27,,menges001wil,Menges,Billy,William Carroll,18911230
1915-NWES:moore,cw:9fa154e8,,moore-078---,Moore,,,
1915-NWES:morse,cw:e3314c73,,morse-001har,Morse,Harry,Harry Arthur,18940402
1915-NWES:murphy.h,cw:5d069f2a,murpd101,murphy001her,Murphy,Dummy,Herbert Courtland,18861218
1915-NWES:murphy.r,cw:13d73231,,murphy011rob,Murphy,Rod,Robert O. D.,18921019
1915-NWES:neighbors,cw:7e896d49,neigc101,neighb001fle,Neighbors,Cy,Cecil Fleming,18800923
1915-NWES:noyes,cw:0ddb470f,noyew101,noyes-001win,Noyes,Win,Winfield Charles,18890616
1915-NWES:nye.m,cw:fa54b915,,nye---001mar,Nye,Martin,Martin E.,1884
1915-NWES:nye.o,cw:f7169df5,,nye---001ott,Nye,Otto,Otto A.,
1915-NWES:pappa,cw:9cf06535,,pappa-001jul,Pappa,Julius,Julius Raymond,18910103
1915-NWES:peet,cw:c181f81f,,peet--001har,Peet,Harold,Harold,
1915-NWES:peterson,cw:b4211b35,,peters002hen,Peterson,Henry,Henry,
1915-NWES:piper,cw:fb653acd,,piper-001lar,Piper,Larry,Lawrence C.,1881
1915-NWES:raymond,cw:4aa2c1d2,,raymon002fra,Raymond,Frank,Frank C.,1882
1915-NWES:reid,cw:320d0f1a,,reid--004wil,Reid,Bill,William L.,
1915-NWES:reuther,cw:bdbe89ae,ruetd101,ruethe001wal,Ruether,Dutch,Walter Henry,18930913
1915-NWES:rose,cw:31ca28f7,,rose--006wil,Rose,William,William J.,
1915-NWES:salveson,cw:d7ab28fb,,salves001her,Salveson,Herb,Herbert,
1915-NWES:sells,cw:58e1147c,,sells-001lou,Sells,Louis,Louis,
1915-NWES:shaw-vic+sea,cw:47dbf313,shawh101,shaw--001roy,Shaw,Hunky,Royal N.,18840929
1915-NWES:shea,cw:b80cd36b,,shea--001dan,Shea,Danny,Daniel George,18791116
1915-NWES:sheely,cw:79513aef,sheee101,sheely001ear,Sheely,Earl,Earl Homer,18930212
1915-NWES:smith.j,cw:e10df73f,smitj106,smith-001jac,Smith,Jack,Jack,18950623
1915-NWES:smith.w,cw:0e5a0515,,smith-008wal,Smith,Walter,Walter W.,
1915-NWES:stevens,cw:b4142f82,,steven001car,Stevens,Carl,Carl E.,
1915-NWES:stokke,cw:59cf14e7,,stokke001gil,Stokke,Gilbert,Gilbert,
1915-NWES:tobin,cw:9725cb23,,tobin-008---,Tobin,,,
1915-NWES:vance,cw:3276f9dd,,vance-001ome,Vance,Omer,Omer,
1915-NWES:ward,cw:133e68d3,wardc102,ward--002cha,Ward,Chuck,Charles William,18940730
1915-NWES:wicker,cw:13dad0c3,wickb101,wicker001rob,Wicker,Bob,Robert Kitridge,18770525
1915-NWES:williams.d,cw:1414f91a,,willia004d--,Williams,D.,D.,
1915-NWES:williams.k,cw:4a926ed9,willk101,willia007ken,Williams,Ken,Kenneth Roy,18900628
1915-NWES:wilson,cw:8d898e42,wilsl101,wilson004les,Wilson,Les,Lester Wilbur,18850717
1915-NWES:wotell,cw:69567966,,wotell001mic,Wotell,Michael,Michael George,18851212
1915-NWES:wuffli,cw:5d71a994,,wuffli001joh,Wuffli,Johnny,John,18910514
1915-NWES:yohe,cw:4594d5c6,yoheb101,yohe--002wil,Yohe,Bill,William Clyde,18780902
1915-NYSL:adams,cw:190fb701,,adams-008---,Adams,,,
1915-NYSL:ahearn,cw:95deea15,,ahearn006---,Ahearn,,,
1915-NYSL:ahles,cw:75a2af3b,,ahles-001cha,Ahles,Charles,Charles,
1915-NYSL:ash,cw:179acf64,,ash---002---,Ash,,,
1915-NYSL:barberich,cw:a8e04044,,barber002---,Barberich,,,
1915-NYSL:baxter-alb,cw:356160a1,,baxter022---,Baxter,,,
1915-NYSL:baxter-wb,cw:eff71f8d,,baxter004rob,Baxter,Robert,Robert,
1915-NYSL:becker,cw:6351c2c6,,becker006---,Becker,,,
1915-NYSL:bell,cw:c85622ee,bellg101,bell--002geo,Bell,George,George Glenn,18741102
1915-NYSL:bemis,cw:34e865f2,bemih101,bemis-001har,Bemis,Harry,Harry Parker,18740201
1915-NYSL:blake,cw:35818318,,blake-001j--,Blake,John,John,
1915-NYSL:brackett,cw:1ee58a78,,bracke003---,Brackett,,,
1915-NYSL:breckenridge,cw:ad38f18f,,brecke001cli,Breckenridge,Clinton,Clinton S.,
1915-NYSL:bretskie,cw:fb16a0f6,,bretsk001---,Bretskie,,,
1915-NYSL:brieger,cw:461c6c4a,,briger001jos,Briger,Joe,Joseph,18800110
1915-NYSL:brower,cw:4fbcb050,browf102,brower001fra,Brower,Frank,Frank Willard,18930326
1915-NYSL:brown,cw:84088169,,brown-003tho,Brown,Thomas,Thomas A.,
1915-NYSL:bruggy,cw:e2b63cce,brugf101,bruggy001fra,Bruggy,Frank,Frank Leo,18910504
1915-NYSL:buck,cw:8a39de13,,buck--001how,Buck,Howard,Howard Lorenzo,18871207
1915-NYSL:buckles,cw:2daab6de,buckj102,buckle001jes,Buckles,Jess,Jesse Robert,18900520
1915-NYSL:burke-alb,cw:3c6de877,,burke-008wil,Burke,William,William,
1915-NYSL:burke-wil,cw:f05da158,,burke-002j--,Burke,John,John L.,
1915-NYSL:burrell,cw:add99037,,burrel001len,Burrell,Len,Lennius Ordway,18811130
1915-NYSL:calhoun,cw:0ef294d0,calhj101,calhou002joh,Calhoun,Jack,John Charles,18791214
1915-NYSL:caporel,cw:e982c9ee,,capora001fra,Caporal,Frank,Frank,
1915-NYSL:catiz,cw:ed657d64,,catiz-001jam,Catiz,James,James Howard,18860701
1915-NYSL:clougher,cw:3985b091,,clough001joh,Clougher,John,John J.,
1915-NYSL:connors,cw:7b1791b1,,connor016---,Connors,,,
1915-NYSL:conroy,cw:9202a5e3,conrw101,conroy003wil,Conroy,Wid,William Edward,18770405
1915-NYSL:cook,cw:8c3c01ad,,cook--002alb,Cook,Al,Albert W.,1887
1915-NYSL:corcoran,cw:b59c8a21,corcm101,corcor001mic,Corcoran,Mickey,Michael Joseph,18820826
1915-NYSL:cornwell,cw:858b767e,,cornwe001flo,Cornwell,Floyd,Floyd M.,
1915-NYSL:cranston,cw:6ccba8da,,cranst001wil,Cranston,Bill,William,18790801
1915-NYSL:creager,cw:3d7b3e7c,,creage001joh,Creager,John,John,
1915-NYSL:cruikshank,cw:0eb0df43,,cruiks001fra,Cruikshank,Frank,Frank P.,
1915-NYSL:curry,cw:2e0e5ca7,currj101,curry-001jam,Curry,Jim,James L.,18860310
1915-NYSL:degroff,cw:a6a73903,degrr101,degrof001edw,DeGroff,Rube,Edward Arthur,18790902
1915-NYSL:deininger,cw:ea82a3de,deinp101,deinin001ott,Deininger,Pep,Otto Charles,18771010
1915-NYSL:dessau,cw:9490405c,dessr101,dessau001fra,Dessau,Rube,Frank Rolland,18830329
1915-NYSL:doyle,cw:6160a307,,doyle-001jos,Doyle,Joseph,Joseph,
1915-NYSL:duchesnil,cw:4990fbe1,,duches001art,Duchesnil,Arthur,Arthur,
1915-NYSL:durgin,cw:c766490a,,durgin001art,Durgin,Arthur,Arthur D.,
1915-NYSL:evans,cw:47a2c34b,,evans-004ray,Evans,Ray,Raymond Brown,18840220
1915-NYSL:fitzgerald,cw:2b72adb0,fitzm101,fitzge001mat,Fitzgerald,Matty,Matthew William,18800831
1915-NYSL:foley,cw:147e1e7e,,foley-001jos,Foley,Joseph,Joseph,
1915-NYSL:fox,cw:55e61a23,fox-j101,fox---004joh,Fox,Jack,John T.,18800726
1915-NYSL:friel,cw:6e017a63,,friel-001jos,Friel,Buck,Joseph Raymond,18860606
1915-NYSL:frill,cw:47b99e99,frilj101,frill-001joh,Frill,John,John Edmond,18790403
1915-NYSL:frock,cw:3a7934b5,frocs101,frock-001sam,Frock,Sam,Samuel William,18821223
1915-NYSL:fullerton,cw:c730ceed,,fuller001wil,Fullerton,William,William,1890
1915-NYSL:gaiser,cw:e5697a04,gaisf101,gaiser001fre,Gaiser,Fred,Frederick Jacob,18850831
1915-NYSL:genest,cw:d6fec699,,genest001w--,Genest,Wilfred,Wilfred H.,
1915-NYSL:gerner,cw:d6dab1b2,gerne101,gerner001edw,Gerner,Ed,Edwin Frederick,18970722
1915-NYSL:giddo,cw:4c29248e,,giddo-001mic,Giddo,Michael,Michael,
1915-NYSL:gillespie,cw:0d74b901,,gilles001jam,Gillespie,James,James,
1915-NYSL:gonzales,cw:57ab7340,gonze101,gonzal002eus,Gonzalez,Eusebio,Eusebio Miguel,18920713
1915-NYSL:gough,cw:46af2f4f,,gough-001irw,Gough,Irwin,Irwin,18870606
1915-NYSL:hall,cw:a1d2e7c9,hallb107,hall--002wil,Hall,Bill,William Bernard,18940222
1915-NYSL:harned,cw:eb484d7a,,harned001war,Harned,Warren,Warren Korns,18880416
1915-NYSL:hartman,cw:d378ae74,,hartma001cha,Hartman,Charles,Charles,
1915-NYSL:herman,cw:7dd100a5,,herman008---,Herman,,,
1915-NYSL:hewes,cw:81a17d1d,,hewes-001ros,Hewes,Ross,Ross,
1915-NYSL:higgins,cw:3480e9d2,,higgin001fes,Higgins,Festus,Festus,18911227
1915-NYSL:hoffman,cw:d2d20577,hoffd101,hoffma001dan,Hoffman,Danny,Daniel John,18800302
1915-NYSL:hollander,cw:06e99cac,,hollan002---,Hollander,William,William,
1915-NYSL:hunter,cw:e046ac6c,huntg101,hunter002geo,Hunter,George,George Henry,18870708
1915-NYSL:irving,cw:4923a1d2,,irving001wil,Irving,William,William,
1915-NYSL:jacobs,cw:e05a0f8e,jacoe101,jacobs002wil,Jacobs,Elmer,William Elmer,18920810
1915-NYSL:jarmon,cw:2de59298,,jarmon001---,Jarmon,,,
1915-NYSL:johnson,cw:4b84608e,johno101,johnso001oti,Johnson,Otis,Otis L.,18831105
1915-NYSL:jordan,cw:0ccec9d3,jordt101,jordan002tim,Jordan,Tim,Timothy Joseph,18790214
1915-NYSL:kay,cw:bc75cc84,kay-b101,kay---001wal,Kay,Bill,Walter Brocton,18780214
1915-NYSL:keating,cw:276608a0,,keatin002joh,Keating,John,John M.,
1915-NYSL:kimball,cw:234ed5c0,,kimbal001lou,Kimball,Louis,Louis,
1915-NYSL:kommick,cw:6d18d4e1,,kommic001---,Kommick,,,
1915-NYSL:kroy,cw:64d44148,,kroy--001cha,Kroy,Charles,Charles,
1915-NYSL:maisel,cw:314713a2,maisg101,maisel001geo,Maisel,George,George John,18920312
1915-NYSL:marhefka,cw:b3854400,,marhef001ant,Marhefka,Tony,Anthony T.,18860720
1915-NYSL:matteson,cw:dce66d52,matte102,mattes001hen,Matteson,Eddie,Henry Edson,18840907
1915-NYSL:mcconnell,cw:5cafb04c,mccoa101,mcconn001amb,McConnell,Amby,Ambrose Moses,18830429
1915-NYSL:mcdonough,cw:ceb8ff1d,mcdoe102,mcdono001edw,McDonough,Ed,Edward Sebastian,18860911
1915-NYSL:mcginley,cw:2e116a16,,mcginl001cor,McGinley,Corey,Corey,
1915-NYSL:mcgrath,cw:281c31cc,,mcgrat001mat,McGrath,Matthew,Matthew P.,
1915-NYSL:meara,cw:405cd242,mearc101,meara-001cha,Meara,Charlie,Charles Edward,18910416
1915-NYSL:meehan,cw:c824ac87,meehb101,meehan001wil,Meehan,Bill,William Thomas,18890904
1915-NYSL:mensel,cw:a9ef4dc6,meusi101,meusel001emi,Meusel,Irish,Emil Frederick,18930609
1915-NYSL:meyer,cw:07a8e79b,,meyer-004wil,Meyer,William,William F.,
1915-NYSL:meyers,cw:43375429,myerj101,myers-002jos,Myers,Joseph,Joseph William,18820318
1915-NYSL:miller-bin,cw:5113f704,,miller070---,Miller,,,
1915-NYSL:miller-scr,cw:75ef90f3,,miller011cha,Miller,Charles,Charles I.,1885
1915-NYSL:mosely,cw:3ff181e2,,mosely001reb,Mosely,Rebel,Rebel,
1915-NYSL:mullen,cw:d7f64a47,mullj102,mullin001jam,Mullen,Jim,James Henry,18770109
1915-NYSL:murphy-alb,cw:37862015,,murphy128---,Murphy,,,
1915-NYSL:murphy-bin,cw:1b2dd8a8,,murphy015---,Murphy,,,
1915-NYSL:murray,cw:7f48ac2b,,murray006jos,Murray,Joseph,Joseph A.,
1915-NYSL:nagle,cw:f8d5a088,,nagle-009---,Nagle,,,
1915-NYSL:nicholson,cw:aab66440,nichf102,nichol001fra,Nicholson,Frank,Frank Collins,18890829
1915-NYSL:noonan,cw:cdab4045,noonp101,noonan001pet,Noonan,Pete,Peter John,18811124
1915-NYSL:north,cw:d4e7f8bc,,north-005---,North,,,
1915-NYSL:oakes,cw:c0e2df77,,oakes-001fre,Oakes,Fred,Fred,
1915-NYSL:oberlin,cw:dc686e91,oberf101,oberli002fra,Oberlin,Frank,Frank Rufus,18760329
1915-NYSL:oconnor,cw:e6653b1a,,oconno032---,O'Connor,,,
1915-NYSL:oneill-syr,cw:eef04954,oneim101,oneill002mic,O'Neill,Mike,Michael Joyce,18770907
1915-NYSL:oneill-uti,cw:ba829413,,oneill001m--,O'Neill,M.,M.,
1915-NYSL:orourke-alb,cw:987afe96,oroup101,orourk001jos,O'Rourke,Patsy,Joseph Leo,18810413
1915-NYSL:orourke-syr,cw:9bca3b59,orouq101,orourk005jam,O'Rourke,Queenie,James Stephen,18831226
